Date,SPX Index,US 10 yr yield,Eurostoxx 50,FTSE 100,GBPUSD,GBPEUR,EURUSD,Stock 1
9/12/2011,1162.27,1.9475,1995.01,5129.62,1.586,1.1658,1.3603,492.55
9/13/2011,1172.87,1.9906,2036.64,5174.25,1.5825,1.1597,1.364,499
9/14/2011,1188.68,1.9837,2083.38,5227.02,1.579,1.1512,1.3715,501.5
9/15/2011,1209.11,2.082,2155.62,5337.54,1.5835,1.1462,1.3814,521.1
9/16/2011,1216.01,2.0479,2159.28,5368.41,1.5791,1.1444,1.3796,524.8
9/19/2011,1204.09,1.9506,2096.1,5259.56,1.5733,1.1515,1.3663,511.2
9/20/2011,1202.09,1.9385,2140.41,5363.71,1.5706,1.1472,1.369,520.9
9/21/2011,1166.76,1.8576,2098.49,5288.41,1.5662,1.1463,1.3663,511.9
9/22/2011,1129.56,1.718,1995.75,5041.61,1.5415,1.1476,1.3433,486.2
9/23/2011,1136.43,1.8334,2026.03,5066.81,1.5449,1.145,1.3501,498
9/26/2011,1162.95,1.9002,2083.35,5089.37,1.5517,1.1504,1.3488,499.9
9/27/2011,1175.38,1.9711,2194.03,5294.05,1.5572,1.1507,1.3533,520.4
9/28/2011,1151.06,1.9797,2176.64,5217.63,1.5674,1.1463,1.3673,510
9/29/2011,1160.4,1.9962,2212.44,5196.84,1.5641,1.1488,1.3614,512.8
9/30/2011,1131.42,1.9154,2179.66,5128.48,1.5584,1.164,1.3387,496.9
10/3/2011,1099.23,1.756,2138.24,5075.5,1.5523,1.1614,1.3364,487.6
10/4/2011,1123.95,1.8207,2091.09,4944.44,1.5377,1.1665,1.3182,473.55
10/5/2011,1144.03,1.8877,2179.42,5102.17,1.5471,1.1584,1.3353,485
10/6/2011,1164.97,1.9872,2248.78,5291.26,1.5468,1.158,1.3351,509.8
